frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
976,449,277.54119759176194 512.3406679991654 475.4794721372929 659.8281279337842,345.5718421936035 617.4204406738281 405.7629814147949 641.9232940673828,0,0,0
977,449,277.18091792236044 513.0487417993102 475.4512995442117 660.968916059798,345.13758087158203 618.4436645507812 406.00386810302734 643.1412658691406,0,0,0
978,449,276.82063825295893 513.7568155994551 475.4231269511305 662.1097041858118,344.70331954956055 619.4668884277344 406.24475479125977 644.3592376708984,0,0,0
979,449,276.46035858355737 514.4648893996 475.39495435804923 663.2504923118256,344.26905822753906 620.4901123046875 406.4856414794922 645.5772094726562,0,0,0
980,449,276.1000789141558 515.1729631997449 475.366781764968 664.3912804378394,343.8347969055176 621.5133361816406 406.7265281677246 646.7951812744141,0,0,0
981,449,275.7397992447543 515.8810369998898 475.3386091718868 665.5320685638533,343.4005355834961 622.5365600585938 406.96741485595703 648.0131530761719,0,0,0
982,449,275.3795195753528 516.5891108000346 475.3104365788056 666.672856689867,342.9662742614746 623.5597839355469 407.20830154418945 649.2311248779297,0,0,0
983,449,275.0192399059512 517.2971846001795 475.28226398572434 667.8136448158808,342.5320129394531 624.5830078125 407.4491882324219 650.4490966796875,0.4603118896484375,NA51KOJ,0.0572001190625786
984,449,274.60739625477305 518.180180609771 475.2885903784641 669.3203455674666,342.58543395996094 626.2592010498047 407.22804260253906 651.8444976806641,0,0,0
985,449,274.1955526035948 519.0631766193626 475.29491677120393 670.8270463190522,342.63885498046875 627.9353942871094 407.00689697265625 653.2398986816406,0,0,0
986,449,273.78370895241665 519.9461726289541 475.3012431639437 672.333747070638,342.69227600097656 629.6115875244141 406.78575134277344 654.6352996826172,0,0,0
987,449,273.3718653012385 520.8291686385455 475.30756955668346 673.8404478222237,342.7456970214844 631.2877807617188 406.5646057128906 656.0307006835938,0.4179771840572357,HA51KGJ,0.06454946897806843
988,449,272.90355343543615 521.5917267048334 475.11514251736844 674.8974039559018,342.43999837239585 632.4128051757813 406.01507975260415 657.0134236653646,0,0,0
989,449,272.4352415696339 522.3542847711211 474.92271547805336 675.95436008958,342.13429972330727 633.5378295898438 405.46555379231773 657.9961466471354,0,0,0
990,449,271.96692970383157 523.116842837409 474.73028843873834 677.011316223258,341.82860107421874 634.6628540039062 404.91602783203126 658.9788696289063,0,0,0
991,449,271.4986178380293 523.8794009036968 474.53786139942326 678.0682723569361,341.5229024251302 635.7878784179687 404.3665018717448 659.961592610677,0,0,0
992,449,271.030305972227 524.6419589699847 474.34543436010824 679.1252284906142,341.2172037760417 636.9129028320312 403.8169759114583 660.9443155924479,0,0,0
993,449,270.56199410642466 525.4045170362724 474.1530073207932 680.1821846242923,340.9115051269531 638.0379272460938 403.2674499511719 661.9270385742187,0,0,0
994,449,270.0936822406224 526.1670751025603 473.96058028147814 681.2391407579704,340.6058064778646 639.1629516601563 402.7179239908854 662.9097615559896,0,0,0
995,449,269.6253703748201 526.9296331688481 473.7681532421631 682.2960968916484,340.30010782877605 640.2879760742187 402.16839803059895 663.8924845377604,0,0,0
996,449,269.1570585090178 527.692191235136 473.57572620284805 683.3530530253265,339.9944091796875 641.4130004882812 401.6188720703125 664.8752075195313,0,0,0
997,449,268.6887466432155 528.4547493014237 473.383299163533 684.4100091590046,339.68871053059894 642.5380249023438 401.06934611002606 665.8579305013021,0,0,0
998,449,268.2204347774132 529.2173073677116 473.190872124218 685.4669652926827,339.3830118815104 643.6630493164063 400.5198201497396 666.840653483073,0,0,0
999,449,267.7521229116109 529.9798654339994 472.9984450849029 686.5239214263609,339.0773132324219 644.7880737304688 399.9702941894531 667.8233764648437,0,0,0
1000,449,267.2838110458086 530.7424235002873 472.8060180455879 687.5808775600389,338.77161458333336 645.9130981445312 399.42076822916664 668.8060994466146,0,0,0
1001,449,266.8154991800063 531.504981566575 472.6135910062728 688.637833693717,338.4659159342448 647.0381225585937 398.8712422688802 669.7888224283854,0,0,0
1002,449,266.347187314204 532.2675396328628 472.4211639669578 689.6947898273951,338.16021728515625 648.1631469726562 398.32171630859375 670.7715454101562,0.44944649934768677,HI51RGJ,0.32229195916553866
1003,449,266.13475316402696 532.8290206969887 472.28901280423224 690.4479384224162,338.1643371582031 648.16455078125 398.3298034667969 670.775390625,0.4490845203399658,HI51RGJ,0.32229195916553866
1004,449,265.79181830192715 533.9519156693241 472.35874433019353 691.5851947721646,337.6515633719308 649.051252092634 398.0347595214844 672.0426897321429,0,0,0
1005,449,265.44888343982734 535.0748106416594 472.4284758561549 692.7224511219132,337.13878958565846 649.9379534040179 397.7397155761719 673.3099888392857,0,0,0
1006,449,265.10594857772753 536.1977056139948 472.49820738211616 693.8597074716616,336.62601579938615 650.8246547154018 397.4446716308594 674.5772879464286,0,0,0
1007,449,264.7630137156277 537.3206005863302 472.56793890807745 694.9969638214101,336.11324201311385 651.7113560267857 397.1496276855469 675.8445870535714,0,0,0
1008,449,264.4200788535279 538.4434955586656 472.63767043403874 696.1342201711585,335.60046822684154 652.5980573381696 396.8545837402344 677.1118861607143,0,0,0
1009,449,264.0771439914281 539.5663905310009 472.7074019600001 697.2714765209071,335.0876944405692 653.4847586495536 396.5595397949219 678.3791852678571,0,0,0
1010,449,263.7342091293283 540.6892855033364 472.7771334859614 698.4087328706555,334.5749206542969 654.3714599609375 396.2644958496094 679.646484375,0.4159886837005615,NA51NDJ,0.0897990828529847
1011,449,263.3947108365424 541.539058099784 472.6681429587798 699.3717086988449,334.2093566894531 655.3324127197266 396.4347259521484 680.8326873779297,0,0,0
1012,449,263.0552125437565 542.3888306962316 472.5591524315982 700.3346845270344,333.8437927246094 656.2933654785156 396.6049560546875 682.0188903808594,0,0,0
1013,449,262.7157142509707 543.2386032926793 472.45016190441663 701.2976603552238,333.4782287597656 657.2543182373047 396.7751861572266 683.2050933837891,0,0,0
1014,449,262.3762159581848 544.0883758891268 472.34117137723507 702.2606361834132,333.1126647949219 658.2152709960938 396.94541625976564 684.3912963867188,0,0,0
1015,449,262.0367176653989 544.9381484855745 472.23218085005345 703.2236120116027,332.7471008300781 659.1762237548828 397.1156463623047 685.5774993896484,0,0,0
1016,449,261.69721937261306 545.7879210820222 472.1231903228719 704.1865878397922,332.38153686523435 660.1371765136719 397.28587646484374 686.7637023925781,0,0,0
1017,449,261.3577210798272 546.6376936784698 472.01419979569033 705.1495636679816,332.01597290039064 661.0981292724609 397.4561065673828 687.9499053955078,0,0,0
1018,449,261.0182227870413 547.4874662749174 471.9052092685087 706.112539496171,331.65040893554686 662.05908203125 397.6263366699219 689.1361083984375,0,0,0
1019,449,260.6787244942554 548.337238871365 471.79621874132715 707.0755153243605,331.28484497070315 663.0200347900391 397.79656677246095 690.3223114013672,0,0,0
1020,449,260.3392262014695 549.1870114678127 471.68722821414553 708.0384911525499,330.9192810058594 663.9809875488281 397.966796875 691.5085144042969,0,0,0
1021,449,259.99972790868367 550.0367840642604 471.578237686964 709.0014669807393,330.5537170410156 664.9419403076172 398.13702697753905 692.6947174072266,0,0,0
1022,449,259.6602296158978 550.8865566607079 471.4692471597824 709.9644428089288,330.1881530761719 665.9028930664062 398.3072570800781 693.8809204101562,0,0,0
1023,449,259.3207313231119 551.7363292571556 471.3602566326008 710.9274186371182,329.8225891113281 666.8638458251953 398.4774871826172 695.0671234130859,0,0,0
1024,449,258.98123303032605 552.5861018536032 471.25126610541923 711.8903944653076,329.4570251464844 667.8247985839844 398.64771728515626 696.2533264160156,0,0,0
1025,449,258.64173473754016 553.4358744500508 471.1422755782377 712.8533702934972,329.0914611816406 668.7857513427734 398.8179473876953 697.4395294189453,0,0,0
1026,449,258.30223644475427 554.2856470464985 471.03328505105605 713.8163461216866,328.72589721679685 669.7467041015625 398.98817749023436 698.625732421875,0,0,0
1027,449,257.9627381519684 555.1354196429461 470.9242945238745 714.779321949876,328.36033325195314 670.7076568603516 399.1584075927734 699.8119354248047,0,0,0
1028,449,257.6232398591825 555.9851922393938 470.81530399669293 715.7422977780654,327.99476928710936 671.6686096191406 399.3286376953125 700.9981384277344,0,0,0
1029,449,257.28374156639666 556.8349648358413 470.7063134695113 716.7052736062549,327.62920532226565 672.6295623779297 399.4988677978516 702.1843414306641,0,0,0
1030,449,256.94424327361077 557.684737432289 470.59732294232975 717.6682494344443,327.2636413574219 673.5905151367188 399.6690979003906 703.3705444335938,0.3945348858833313,NA51KDJ,0.055947527342020395
1393,462,757.2235297001691 363.1411910961475 909.4862586408483 502.2190866197652,809.697998046875 451.4786376953125 860.2198486328125 468.9764404296875,0.28583258390426636,CJ06ERP,0.060670786858029103
1394,462,757.3098392918629 363.5263145110161 909.7149811135873 502.79371059233245,809.9180186878551 452.011894457268 860.3771547259706 469.5137920957623,0,0,0
1395,462,757.3961488835566 363.9114379258846 909.9437035863263 503.3683345648996,810.1380393288352 452.5451512192235 860.5344608191288 470.0511437618371,0,0,0
1396,462,757.4824584752504 364.2965613407532 910.1724260590653 503.94295853746684,810.3580599698154 453.078407981179 860.6917669122869 470.58849542791194,0,0,0
1397,462,757.5687680669441 364.68168475562175 910.4011485318043 504.517582510034,810.5780806107955 453.6116647431345 860.8490730054451 471.12584709398675,0,0,0
1398,462,757.6550776586379 365.06680817049033 910.6298710045432 505.0922064826012,810.7981012517756 454.14492150508994 861.0063790986032 471.66319876006156,0,0,0
1399,462,757.7413872503317 365.45193158535886 910.8585934772823 505.6668304551684,811.0181218927556 454.67817826704544 861.1636851917614 472.2005504261364,0,0,0
1400,462,757.8276968420255 365.83705500022745 911.0873159500212 506.2414544277356,811.2381425337358 455.21143502900094 861.3209912849195 472.7379020922112,0,0,0
1401,462,757.9140064337192 366.222178415096 911.3160384227602 506.8160784003028,811.4581631747159 455.74469179095644 861.4782973780776 473.275253758286,0,0,0
1402,462,758.000316025413 366.60730182996457 911.5447608954993 507.39070237287,811.678183815696 456.27794855291194 861.6356034712358 473.8126054243608,0,0,0
1403,462,758.0866256171067 366.9924252448331 911.7734833682382 507.9653263454372,811.8982044566761 456.81120531486744 861.792909564394 474.3499570904356,0,0,0
1404,462,758.1729352088005 367.3775486597017 912.0022058409772 508.5399503180044,812.1182250976562 457.34446207682294 861.9502156575521 474.88730875651044,0,0,0
1405,462,758.2592448004942 367.7626720745702 912.2309283137163 509.11457429057157,812.3382457386364 457.87771883877843 862.1075217507102 475.42466042258525,0,0,0
1406,462,758.345554392188 368.1477954894388 912.4596507864552 509.6891982631388,812.5582663796165 458.4109756007339 862.2648278438684 475.96201208866006,0,0,0
1407,462,758.4318639838817 368.53291890430734 912.6883732591942 510.26382223570596,812.7782870205966 458.9442323626894 862.4221339370265 476.4993637547349,0,0,0
1408,462,758.5181735755755 368.9180423191759 912.9170957319333 510.8384462082732,812.9983076615767 459.4774891246449 862.5794400301846 477.0367154208097,0,0,0
1409,462,758.6044831672692 369.30316573404446 913.1458182046722 511.41307018084035,813.2183283025569 460.0107458866004 862.7367461233428 477.5740670868845,0,0,0
1410,462,758.6907927589631 369.68828914891304 913.3745406774112 511.9876941534076,813.4383489435369 460.5440026485559 862.894052216501 478.11141875295925,0,0,0
1411,462,758.7771023506568 370.0734125637816 913.6032631501502 512.5623181259748,813.658369584517 461.0772594105114 863.0513583096591 478.64877041903407,0,0,0
1412,462,758.8634119423506 370.45853597865016 913.8319856228892 513.1369420985419,813.8783902254971 461.6105161724669 863.2086644028172 479.1861220851089,0,0,0
1413,462,758.9497215340443 370.8436593935187 914.0607080956282 513.7115660711091,814.0984108664773 462.1437729344224 863.3659704959754 479.7234737511837,0,0,0
1414,462,759.0360311257381 371.2287828083873 914.2894305683672 514.2861900436764,814.3184315074574 462.6770296963778 863.5232765891335 480.2608254172585,0,0,0
1415,462,759.1223407174318 371.6139062232558 914.5181530411062 514.8608140162436,814.5384521484375 463.2102864583333 863.6805826822916 480.7981770833333,0,0,0
1416,462,759.2086503091256 371.9990296381244 914.7468755138452 515.4354379888107,814.7584727894176 463.7435432202888 863.8378887754498 481.3355287494081,0,0,0
1417,462,759.2949599008193 372.38415305299293 914.9755979865841 516.0100619613779,814.9784934303977 464.2767999822443 863.995194868608 481.87288041548294,0,0,0
1418,462,759.3812694925131 372.7692764678615 915.2043204593232 516.5846859339451,815.1985140713779 464.8100567441998 864.1525009617661 482.41023208155775,0,0,0
1419,462,759.4675790842068 373.15439988273005 915.4330429320622 517.1593099065124,815.418534712358 465.3433135061553 864.3098070549242 482.94758374763256,0,0,0
1420,462,759.5538886759006 373.53952329759863 915.6617654048011 517.7339338790795,815.6385553533381 465.8765702681108 864.4671131480824 483.4849354137074,0,0,0
1421,462,759.6401982675944 373.92464671246717 915.8904878775402 518.3085578516467,815.8585759943181 466.4098270300663 864.6244192412405 484.0222870797822,0,0,0
1422,462,759.7265078592882 374.30977012733575 916.1192103502791 518.8831818242139,816.0785966352983 466.94308379202175 864.7817253343986 484.559638745857,0,0,0
1423,462,759.8128174509819 374.6948935422043 916.3479328230181 519.4578057967811,816.2986172762784 467.47634055397725 864.9390314275569 485.0969904119318,0,0,0
1424,462,759.8991270426757 375.08001695707287 916.5766552957572 520.0324297693483,816.5186379172585 468.00959731593275 865.096337520715 485.6343420780066,0,0,0
1425,462,759.9854366343694 375.4651403719414 916.8053777684961 520.6070537419155,816.7386585582386 468.54285407788825 865.2536436138731 486.17169374408144,0,0,0
1426,462,760.0717462260632 375.85026378681 917.0341002412351 521.1816777144827,816.9586791992188 469.07611083984375 865.4109497070312 486.70904541015625,0.2628396153450012,OJ06EPD,0.46476753753833566
1427,462,760.1285349991932 375.7265799004982 917.1918385900864 521.6270879615515,817.8602828979492 469.9413528442383 865.3173904418945 487.38533782958984,0,0,0
1428,462,760.1853237723233 375.6028960141864 917.3495769389376 522.0724982086203,818.7618865966797 470.8065948486328 865.2238311767578 488.06163024902344,0,0,0
1429,462,760.2421125454534 375.47921212787463 917.5073152877889 522.517908455689,819.6634902954102 471.67183685302734 865.1302719116211 488.73792266845703,0,0,0
1430,462,760.2989013185835 375.35552824156287 917.6650536366401 522.9633187027579,820.5650939941406 472.5370788574219 865.0367126464844 489.4142150878906,0,0,0
1431,462,760.3556900917135 375.23184435525104 917.8227919854913 523.4087289498267,821.4666976928711 473.4023208618164 864.9431533813477 490.0905075073242,0,0,0
1432,462,760.4124788648437 375.1081604689393 917.9805303343426 523.8541391968954,822.3683013916016 474.26756286621094 864.8495941162109 490.7667999267578,0,0,0
1433,462,760.4692676379738 374.98447658262745 918.1382686831938 524.2995494439642,823.269905090332 475.13280487060547 864.7560348510742 491.4430923461914,0,0,0
1434,462,760.5260564111038 374.8607926963157 918.296007032045 524.744959691033,824.1715087890625 475.998046875 864.6624755859375 492.119384765625,0.48310598731040955,JJ05EPD,0.35962298108636565
1435,462,760.5134949973466 374.2031730966599 918.4584668450992 525.157880451142,824.155029296875 476.0657958984375 864.57568359375 492.2353515625,0.48648953437805176,JJ05EPD,0.35962298108636565
1436,462,760.6945554923531 375.0750468566892 918.9243804520265 526.117197446305,822.9478352864584 476.1754421657986 864.9954969618055 492.7462972005208,0,0,0
1437,462,760.8756159873594 375.9469206167185 919.3902940589538 527.076514441468,821.7406412760416 476.28508843315973 865.4153103298611 493.2572428385417,0,0,0
1438,462,761.0566764823659 376.81879437674786 919.8562076658811 528.0358314366312,820.533447265625 476.3947347005208 865.8351236979166 493.7681884765625,0,0,0
1439,462,761.2377369773723 377.69066813677716 920.3221212728084 528.9951484317942,819.3262532552084 476.50438096788196 866.2549370659722 494.2791341145833,0,0,0
1440,462,761.4187974723787 378.56254189680647 920.7880348797358 529.9544654269572,818.1190592447916 476.61402723524304 866.6747504340278 494.7900797526042,0,0,0
1441,462,761.5998579673851 379.43441565683577 921.2539484866631 530.9137824221202,816.911865234375 476.7236735026042 867.0945638020834 495.301025390625,0,0,0
1442,462,761.7809184623916 380.3062894168651 921.7198620935905 531.8730994172834,815.7046712239584 476.83331976996527 867.5143771701389 495.8119710286458,0,0,0
1443,462,761.961978957398 381.17816317689443 922.1857757005178 532.8324164124464,814.4974772135416 476.9429660373264 867.9341905381945 496.3229166666667,0,0,0
1444,462,762.1430394524044 382.05003693692373 922.651689307445 533.7917334076094,813.290283203125 477.0526123046875 868.35400390625 496.8338623046875,0.2638898491859436,GJ05TPR,0.34203582565382784
1445,462,762.2789447470858 382.83212189030996 923.0634865089894 534.3829590365758,814.6098510742188 478.07985229492186 868.7285400390625 497.55641479492186,0,0,0
1446,462,762.4148500417672 383.61420684369625 923.4752837105337 534.9741846655422,815.9294189453125 479.1070922851562 869.103076171875 498.2789672851562,0,0,0
1447,462,762.5507553364486 384.39629179708254 923.8870809120781 535.5654102945086,817.2489868164063 480.13433227539065 869.4776123046875 499.00151977539065,0,0,0
1448,462,762.6866606311299 385.1783767504688 924.2988781136224 536.156635923475,818.5685546875 481.161572265625 869.8521484375 499.724072265625,0,0,0
1449,462,762.8225659258112 385.960461703855 924.7106753151668 536.7478615524415,819.8881225585938 482.1888122558594 870.2266845703125 500.4466247558594,0,0,0
1450,462,762.9584712204926 386.7425466572413 925.122472516711 537.3390871814079,821.2076904296875 483.21605224609374 870.601220703125 501.16917724609374,0,0,0
1451,462,763.094376515174 387.5246316106276 925.5342697182554 537.9303128103743,822.5272583007812 484.2432922363281 870.9757568359375 501.8917297363281,0,0,0
1452,462,763.2302818098553 388.3067165640138 925.9460669197997 538.5215384393407,823.846826171875 485.2705322265625 871.35029296875 502.6142822265625,0,0,0
1453,462,763.3661871045367 389.08880151740004 926.357864121344 539.1127640683071,825.1663940429687 486.2977722167969 871.7248291015625 503.3368347167969,0,0,0
1454,462,763.5020923992181 389.87088647078633 926.7696613228884 539.7039896972735,826.4859619140625 487.32501220703125 872.099365234375 504.05938720703125,0.599277138710022,LJ05EPQ,0.2499267703310472
1455,462,763.5573186875899 390.6910377534391 926.8697713820013 540.2555514935689,824.5579833984375 488.3671875 869.4625854492188 504.66644287109375,0,0,0
1456,462,763.6125449759617 391.5111890360919 926.9698814411144 540.8071132898641,822.6300048828125 489.40936279296875 866.8258056640625 505.27349853515625,0.4826563596725464,GJ45EPT,0.05428472647005148
1457,462,763.7086436495147 391.7510406751605 927.1267669309889 541.4488666820096,822.8551413796165 489.9956165660511 867.677695534446 506.03083939985794,0,0,0
1458,462,763.8047423230676 391.9908923142291 927.2836524208633 542.0906200741549,823.0802778764205 490.5818703391335 868.5295854048295 506.7881802645597,0,0,0
1459,462,763.9008409966206 392.23074395329775 927.4405379107378 542.7323734663004,823.3054143732244 491.16812411221593 869.3814752752131 507.5455211292614,0,0,0
1460,462,763.9969396701736 392.47059559236635 927.5974234006123 543.3741268584458,823.5305508700284 491.7543778852983 870.2333651455966 508.30286199396306,0,0,0
1461,462,764.0930383437266 392.71044723143496 927.7543088904869 544.0158802505913,823.7556873668324 492.3406316583807 871.0852550159801 509.06020285866475,0,0,0
1462,462,764.1891370172794 392.95029887050356 927.9111943803613 544.6576336427366,823.9808238636364 492.92688543146306 871.9371448863636 509.8175437233665,0,0,0
1463,462,764.2852356908325 393.19015050957216 928.0680798702358 545.2993870348821,824.2059603604404 493.51313920454544 872.7890347567471 510.5748845880682,0,0,0
1464,462,764.3813343643855 393.43000214864077 928.2249653601103 545.9411404270276,824.4310968572444 494.0993929776278 873.6409246271306 511.3322254527699,0,0,0
1465,462,764.4774330379385 393.6698537877094 928.3818508499849 546.582893819173,824.6562333540483 494.68564675071025 874.4928144975142 512.0895663174716,0,0,0
1466,462,764.5735317114913 393.90970542677803 928.5387363398593 547.2246472113184,824.8813698508523 495.2719005237926 875.3447043678977 512.8469071821733,0,0,0
1467,462,764.6696303850443 394.14955706584664 928.6956218297338 547.8664006034638,825.1065063476562 495.858154296875 876.1965942382812 513.604248046875,0.6512591242790222,QJ05EPD,0.23716289015076902
1468,462,764.7434228400393 394.05869756937915 929.1995346584687 548.6838584973963,826.134521484375 496.2296549479167 874.8001302083334 514.2205403645834,0,0,0
1469,462,764.8172152950343 393.96783807291166 929.7034474872037 549.5013163913288,827.1625366210938 496.6011555989583 873.4036661783854 514.8368326822916,0,0,0
1470,462,764.8910077500293 393.8769785764442 930.2073603159386 550.3187742852613,828.1905517578125 496.97265625 872.0072021484375 515.453125,0.6038225889205933,GJ06EPC,0.09615506081849778
1471,462,764.9787673976562 393.77157439784514 930.5013637733948 550.8137266671158,828.2213134765625 496.9798583984375 871.9959716796875 515.4400634765625,0.6033602356910706,GJ06FPC,0.08266999973228283
1472,462,764.9724031542313 394.28207931792014 930.9095639818277 551.4945816260949,828.3601416015625 497.62271484375 872.254697265625 516.08677734375,0,0,0
1473,462,764.9660389108066 394.7925842379952 931.3177641902605 552.175436585074,828.4989697265624 498.2655712890625 872.5134228515625 516.7334912109375,0,0,0
1474,462,764.9596746673817 395.3030891580702 931.7259643986933 552.8562915440531,828.6377978515625 498.908427734375 872.7721484375 517.380205078125,0,0,0
1475,462,764.953310423957 395.81359407814523 932.1341646071262 553.5371465030321,828.7766259765625 499.5512841796875 873.0308740234375 518.0269189453124,0,0,0
1476,462,764.9469461805321 396.3240989982202 932.542364815559 554.2180014620112,828.9154541015625 500.194140625 873.289599609375 518.6736328125,0,0,0
1477,462,764.9405819371074 396.8346039182952 932.9505650239919 554.8988564209903,829.0542822265625 500.8369970703125 873.5483251953125 519.3203466796875,0,0,0
1478,462,764.9342176936825 397.34510883837027 933.3587652324247 555.5797113799694,829.1931103515625 501.479853515625 873.80705078125 519.967060546875,0,0,0
1479,462,764.9278534502578 397.85561375844526 933.7669654408576 556.2605663389485,829.3319384765625 502.1227099609375 874.0657763671875 520.6137744140625,0,0,0
1480,462,764.9214892068329 398.3661186785203 934.1751656492904 556.9414212979275,829.4707666015624 502.76556640625 874.324501953125 521.26048828125,0,0,0
1481,462,764.9151249634082 398.8766235985953 934.5833658577233 557.6222762569066,829.6095947265625 503.4084228515625 874.5832275390625 521.9072021484375,0,0,0
1482,462,764.9087607199833 399.3871285186703 934.9915660661561 558.3031312158857,829.7484228515625 504.051279296875 874.841953125 522.553916015625,0,0,0
1483,462,764.9023964765586 399.89763343874534 935.399766274589 558.9839861748648,829.8872509765625 504.6941357421875 875.1006787109375 523.2006298828124,0,0,0
1484,462,764.8960322331337 400.40813835882034 935.8079664830217 559.6648411338439,830.0260791015625 505.3369921875 875.359404296875 523.84734375,0,0,0
1485,462,764.889667989709 400.9186432788954 936.2161666914545 560.3456960928229,830.1649072265625 505.9798486328125 875.6181298828125 524.4940576171875,0,0,0
1486,462,764.8833037462841 401.4291481989704 936.6243668998874 561.026551051802,830.3037353515625 506.622705078125 875.87685546875 525.140771484375,0,0,0
1487,462,764.8769395028594 401.9396531190454 937.0325671083202 561.7074060107811,830.4425634765626 507.2655615234375 876.1355810546875 525.7874853515625,0,0,0
1488,462,764.8705752594345 402.4501580391204 937.4407673167531 562.3882609697602,830.5813916015625 507.90841796875 876.394306640625 526.43419921875,0,0,0
1489,462,764.8642110160098 402.9606629591954 937.8489675251859 563.0691159287393,830.7202197265625 508.5512744140625 876.6530322265625 527.0809130859375,0,0,0
1490,462,764.8578467725849 403.47116787927047 938.2571677336188 563.7499708877183,830.8590478515625 509.194130859375 876.9117578125 527.727626953125,0,0,0
1491,462,764.8514825291602 403.98167279934546 938.6653679420516 564.4308258466974,830.9978759765625 509.8369873046875 877.1704833984375 528.3743408203125,0,0,0
1492,462,764.8451182857353 404.49217771942045 939.0735681504844 565.1116808056765,831.1367041015625 510.47984375 877.429208984375 529.0210546875,0,0,0
1493,462,764.8387540423106 405.0026826394955 939.4817683589173 565.7925357646556,831.2755322265625 511.1227001953125 877.6879345703124 529.6677685546875,0,0,0
1494,462,764.8323897988857 405.5131875595705 939.8899685673501 566.4733907236347,831.4143603515626 511.765556640625 877.94666015625 530.314482421875,0,0,0
1495,462,764.826025555461 406.02369247964555 940.298168775783 567.1542456826137,831.5531884765625 512.4084130859375 878.2053857421874 530.9611962890625,0,0,0
1496,462,764.8196613120361 406.53419739972054 940.7063689842158 567.8351006415928,831.6920166015625 513.05126953125 878.464111328125 531.60791015625,0.7094267010688782,GJ06EPT,0.11990783672699408
1497,462,765.0130227660648 407.337314224685 941.0272571023685 568.6424460002511,831.9408616286057 513.8828500600962 879.0941256009615 532.451894906851,0,0,0
1498,462,765.2063842200934 408.1404310496494 941.348145220521 569.4497913589094,832.189706655649 514.7144305889423 879.7241398737981 533.2958796574519,0,0,0
1499,462,765.399745674122 408.94354787461384 941.6690333386737 570.2571367175676,832.4385516826923 515.5460111177885 880.3541541466346 534.1398644080529,0,0,0
1500,462,765.5931071281505 409.7466646995783 941.9899214568262 571.0644820762258,832.6873967097356 516.3775916466346 880.9841684194712 534.9838491586538,0,0,0
1501,462,765.786468582179 410.5497815245427 942.3108095749789 571.871827434884,832.9362417367788 517.2091721754807 881.6141826923077 535.8278339092548,0,0,0
1502,462,765.9798300362077 411.35289834950714 942.6316976931315 572.6791727935423,833.1850867638221 518.0407527043269 882.2441969651443 536.6718186598557,0,0,0
1503,462,766.1731914902363 412.1560151744716 942.952585811284 573.4865181522006,833.4339317908654 518.8723332331731 882.8742112379807 537.5158034104568,0,0,0
1504,462,766.3665529442649 412.959131999436 943.2734739294367 574.2938635108588,833.6827768179087 519.7039137620193 883.5042255108173 538.3597881610577,0,0,0
1505,462,766.5599143982935 413.76224882440044 943.5943620475894 575.1012088695171,833.9316218449519 520.5354942908654 884.1342397836538 539.2037729116587,0,0,0
1506,462,766.753275852322 414.5653656493649 943.9152501657419 575.9085542281753,834.1804668719952 521.3670748197115 884.7642540564904 540.0477576622596,0,0,0
1507,462,766.9466373063506 415.3684824743293 944.2361382838945 576.7158995868335,834.4293118990385 522.1986553485577 885.3942683293269 540.8917424128606,0,0,0
1508,462,767.1399987603792 416.17159929929375 944.5570264020471 577.5232449454918,834.6781569260818 523.0302358774038 886.0242826021635 541.7357271634615,0,0,0
1509,462,767.3333602144078 416.9747161242582 944.8779145201997 578.3305903041501,834.927001953125 523.86181640625 886.654296875 542.5797119140625,0.672756016254425,DJ06EPD,0.18579417096060435
1510,462,767.3803512733787 417.71975963895164 944.9966865442128 579.1278947283973,835.7518717447916 524.9586995442709 886.3474934895834 543.7129313151041,0,0,0
1511,462,767.4273423323497 418.46480315364516 945.1154585682259 579.9251991526447,836.5767415364584 526.0555826822916 886.0406901041666 544.8461507161459,0,0,0
1512,462,767.4743333913206 419.2098466683386 945.234230592239 580.722503576892,837.401611328125 527.1524658203125 885.73388671875 545.9793701171875,0.6392009854316711,OJ06EPD,0.06207420181982631
1513,462,767.5423459272062 419.4756676482044 945.1092252198542 580.9107811461688,837.423095703125 527.1559448242188 885.768798828125 545.9918823242188,0.6405940055847168,OJ06EPD,0.06207420181982631
1514,462,767.5564933759816 420.36574329116144 945.3229719769832 581.9021091064299,838.3948974609375 527.7642211914062 885.9028930664062 546.4923400878906,0,0,0
1515,462,767.570640824757 421.25581893411845 945.5367187341124 582.8934370666908,839.36669921875 528.3724975585938 886.0369873046875 546.9927978515625,0,0,0
1516,462,767.5847882735325 422.1458945770754 945.7504654912414 583.8847650269518,840.3385009765625 528.9807739257812 886.1710815429688 547.4932556152344,0,0,0
1517,462,767.5989357223079 423.0359702200324 945.9642122483704 584.8760929872128,841.310302734375 529.5890502929688 886.30517578125 547.9937133789062,0.5421258807182312,JJ66EPO,0.07140215244662387
1518,462,767.4897100291737 423.64251096889757 946.0052943245082 585.470171170849,840.9515014648438 530.6820068359375 885.9945434570312 549.0028076171875,0,0,0
1519,462,767.3804843360394 424.24905171776265 946.0463764006462 586.064249354485,840.5927001953125 531.7749633789062 885.6839111328125 550.0119018554688,0,0,0
1520,462,767.2712586429052 424.8555924666278 946.087458476784 586.6583275381212,840.2338989257812 532.867919921875 885.3732788085938 551.02099609375,0,0,0
